miRNA,3256_p,3262_p,3263_p,3267_p,3271_p,3273_p,3274_p,3275_p,3276_p,3277_p,3279_p,3280_p,3281_p,3282_p,3283_p,3284_p,3287_p,3288_p,3289_p,3290_p,3304_p,3318_p
hsa-miR-6768-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6769a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6769a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5857,0.0,0.0,0.0,0.0,0.0
hsa-miR-6769b-3p,1.5842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2579,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6769b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9402,0.0
hsa-miR-6770-3p,0.0,0.5781,2.0316,0.0,0.0,1.5344,2.6506,2.5633,0.6653,1.2548,1.8522,1.0941,2.1477,0.6045,2.0635,2.7224,1.8741,1.2786,2.1385,1.7201,0.0,3.5533
hsa-miR-6770-5p,0.0,0.7708,0.0,0.0,0.0,0.0,0.4733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6771-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3526,0.0
hsa-miR-6771-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6772-3p,14.0313,5.5883,15.4624,18.1496,18.9883,8.823,9.5611,10.9854,8.9813,14.9531,10.9369,11.1595,12.8859,16.4222,11.6073,17.9479,7.2621,7.5801,8.6607,11.3324,19.0388,12.6904
hsa-miR-6772-5p,0.9052,0.0,0.9029,0.0,4.6693,0.3836,0.0,0.0,3.3264,0.0,0.882,1.7505,1.0738,3.4255,0.4299,0.9075,0.937,1.2786,1.6038,2.7319,1.7628,0.0
hsa-miR-6773-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6773-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7614
hsa-miR-6774-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6774-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6775-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3282,0.8591,0.0,0.0,0.0,0.0,0.0,0.0,0.5059,0.0,0.0
hsa-miR-6775-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6776-3p,0.0,0.0,0.0,0.0,0.0,0.2877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6776-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6777-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6777-5p,0.0,0.0,1.8058,0.0,2.6459,0.5754,0.0,0.9155,7.5399,0.0,0.0,0.0,0.0,0.0,0.0,1.6133,0.0,0.0,2.4592,0.0,0.0,0.0
hsa-miR-6778-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6778-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6779-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6779-5p,0.9052,0.0,0.0,0.0,0.0,0.0,2.2719,0.0,0.0,0.0,0.0,0.0,4.5101,3.0225,0.0,2.6216,0.0,0.4566,0.0,3.0355,0.0,0.0
hsa-miR-6780a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6780a-5p,1.471,0.0,3.3859,1.21,7.1595,1.918,2.4613,0.0,6.0984,2.3005,2.1168,3.1728,3.7584,2.7202,1.0318,3.6299,2.1084,1.6439,3.1008,2.4284,2.9381,6.4721
hsa-miR-6780b-3p,0.6789,0.0,0.0,0.0,0.0,0.0,0.9466,0.0,0.0,2.0913,0.0,0.0,0.6443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7051,0.0
hsa-miR-6780b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6781-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6781-5p,0.0,0.0,0.3386,0.0,0.0,0.2877,0.1893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4299,1.21,0.0,0.0,0.0,0.3035,0.0,0.0
hsa-miR-6782-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3653,0.0,0.0,0.0,0.0
hsa-miR-6782-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6783-3p,0.0,0.0,1.2415,1.9158,2.6459,1.4385,0.0,1.5563,2.772,0.732,0.441,1.0941,1.2886,0.0,0.0,1.815,0.7028,1.3699,1.1761,1.7201,1.2928,4.6954
hsa-miR-6783-5p,0.4526,0.0,0.7901,1.815,0.0,1.2467,1.2306,0.6408,0.0,0.3137,0.0,1.2035,1.0738,1.8135,1.7196,1.1091,0.0,0.548,0.0,1.5177,0.9402,0.0
hsa-miR-6784-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6784-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6785-3p,0.2263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2015,0.0,0.2017,0.0,0.548,0.2138,0.0,0.0,0.0
hsa-miR-6785-5p,0.9052,0.9635,2.5959,0.0,0.0,0.0,1.2306,0.0,0.0,1.0457,0.0,3.7198,0.0,2.9217,0.0,1.4116,1.757,1.9179,0.0,2.0236,0.0,6.0914
hsa-miR-6786-3p,1.3579,0.0,2.0316,0.8067,4.8249,0.4795,1.6093,1.0985,3.1046,3.4507,0.7056,1.6411,0.7517,0.403,0.6878,0.8066,0.4685,1.0046,0.0,0.6071,5.0535,2.9188
hsa-miR-6786-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6787-3p,1.3579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1752,0.0
hsa-miR-6787-5p,0.0,0.0,2.3702,0.4033,0.0,0.0,0.0,0.0,0.0,0.0,0.441,0.0,0.0,1.9142,0.0,1.5125,0.0,0.0,0.0,0.7083,0.0,0.0
hsa-miR-6788-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3025,0.0,0.0,0.0,0.2024,0.0,0.0
hsa-miR-6788-5p,0.2263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7614
hsa-miR-6789-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6789-5p,0.0,0.0,0.0,1.4116,0.0,0.0,0.0,0.0,0.0,0.0,3.1752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6790-3p,0.0,0.0,0.0,0.5042,0.6226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.274,0.0,0.0,0.0,0.0
hsa-miR-6790-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6791-3p,3.621,0.9635,3.2731,1.815,2.4903,3.6443,3.1239,0.0,1.4414,0.0,4.5864,2.8446,4.1879,3.7277,5.2448,2.7224,5.0366,2.7398,5.3461,2.4284,0.0,1.7766
hsa-miR-6791-5p,0.0,0.0,0.0,0.3025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6792-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6792-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6793-3p,0.0,0.8671,0.0,0.0,0.0,0.0,0.0,0.0,0.3326,0.2091,0.0,0.3282,0.0,0.0,0.7738,2.2183,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6793-5p,3.3947,0.0,3.2731,1.21,9.8054,2.3975,1.8933,0.7324,2.8829,0.0,1.323,2.0787,5.5839,4.433,0.7738,2.5208,3.5139,2.2832,5.56,3.4402,3.9958,6.9797
hsa-miR-6794-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6794-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3025,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6795-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6795-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1088,1.1502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6796-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6796-5p,0.4526,0.0,0.0,0.0,6.2257,0.0,1.3253,0.0,0.0,0.0,0.0,1.4223,0.0,2.821,0.0,0.0,0.0,0.6393,0.0,1.5177,0.0,0.0
hsa-miR-6797-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8379,0.0,0.0,1.0584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6797-5p,0.0,0.0,1.0158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6798-3p,0.0,0.0,0.0,0.3025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0959,0.0,0.0,0.0,0.0
hsa-miR-6798-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6799-3p,0.0,2.0233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8219,0.0,0.0,0.7051,0.0
hsa-miR-6799-5p,0.0,0.0,0.0,0.7058,1.5564,0.0,0.9466,0.0,0.0,0.3137,0.0,0.0,1.1812,1.8135,0.2579,1.21,0.0,0.4566,0.2138,0.8095,0.0,2.7919
hsa-miR-6800-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6800-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6801-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6801-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6802-3p,0.0,0.1927,0.2257,0.0,0.0,0.0,0.0,0.7324,0.0,0.3137,0.0,0.0,0.0,0.0,0.0,0.0,0.8199,0.0,0.0,0.0,0.0,0.0
hsa-miR-6802-5p,0.0,0.7708,4.2888,0.0,13.0739,0.0,0.0,2.1055,7.7616,1.7776,1.6758,1.4223,0.0,4.836,1.7196,2.2183,2.8111,1.0046,2.0315,0.0,8.9318,7.1066
hsa-miR-6803-3p,2.0368,1.3489,5.8689,2.7224,10.1167,2.877,2.3666,5.4927,4.657,5.1238,1.323,2.2975,2.6846,1.3097,1.4617,3.5291,0.7028,0.8219,2.0315,0.6071,5.6411,6.2183
hsa-miR-6803-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6804-3p,0.3395,0.0,0.2257,0.0,0.0,0.2877,0.0,0.0,0.0,0.0,0.3528,0.0,0.2148,0.0,0.0,0.0,0.0,0.0,0.3208,0.0,1.5278,0.0
hsa-miR-6804-5p,0.4526,0.0,0.0,0.0,0.3113,0.0,0.0,0.0,0.0,0.5228,0.1764,0.2188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7051,0.6345
hsa-miR-6805-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.1893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6805-5p,0.7921,0.289,3.1602,0.8067,5.2918,0.0,0.284,0.0,6.0984,0.0,0.9702,1.3129,1.1812,2.6195,0.0,2.0166,0.3514,0.7306,3.1008,0.7083,3.0556,4.5685
hsa-miR-6806-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5228,0.0,0.3282,0.6443,0.0,1.2037,0.605,0.0,0.0,0.9623,0.0,0.0,1.0152
hsa-miR-6806-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6807-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6807-5p,0.0,0.5781,1.5801,1.1091,0.0,1.3426,0.7573,0.0,0.0,0.6274,0.882,1.2035,1.1812,0.806,0.9458,0.9075,2.1084,0.6393,0.4277,1.3154,2.1154,1.7766
hsa-miR-6808-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6808-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6809-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6809-5p,1.0184,1.3489,1.5801,0.7058,2.179,0.0,0.0,1.3732,1.2197,1.1502,1.2348,0.0,0.0,1.9142,0.2579,0.0,2.1084,0.0,0.9623,1.0118,0.0,0.0
hsa-miR-6810-3p,1.8105,0.9635,0.4515,3.3274,9.0272,0.4795,0.4733,2.3802,0.0,2.6142,0.9702,0.9847,0.4295,0.5037,0.9458,2.0166,2.2255,1.9179,0.4277,0.6071,2.468,4.8223
hsa-miR-6810-5p,2.7157,0.0,3.6117,2.0166,5.2918,1.0549,2.0826,1.2816,3.8808,0.5228,3.1752,3.501,1.8255,2.2165,2.4074,3.0249,1.6398,1.3699,2.8869,1.6189,6.9339,2.2843
hsa-miR-6811-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6811-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6812-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2188,0.0,0.0,0.0,0.0,0.8199,0.0,0.0,0.0,0.0,1.269
hsa-miR-6812-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3662,3.4373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.548,0.0,0.0,0.0,0.0
hsa-miR-6813-3p,1.0184,0.5781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9411,0.0,0.0,0.0,0.2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6813-5p,2.7157,0.0,6.3204,5.8482,11.8288,2.1098,3.3133,0.9155,4.2134,2.6142,3.6162,4.7045,8.4832,9.7727,3.7831,7.6632,1.8741,5.5709,8.0192,6.5768,1.4103,15.8629
hsa-miR-6814-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6814-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6815-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2579,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6815-5p,0.0,0.4817,0.0,0.0,0.0,0.0,1.136,0.0,0.0,0.732,0.0,0.2188,0.0,0.0,0.0,0.0,0.2343,0.1827,0.6415,0.0,2.2329,0.0
hsa-miR-6816-3p,0.0,1.6379,1.693,1.1091,0.0,0.0,0.4733,0.0,0.0,0.0,0.7056,0.547,0.0,1.3097,0.7738,1.0083,0.0,0.9133,0.4277,0.0,0.0,0.0
hsa-miR-6816-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6817-3p,0.5658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6817-5p,0.0,0.0,0.0,1.0083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6818-3p,0.0,1.0598,1.0158,0.0,4.6693,0.0,0.0,0.0,2.2176,0.0,2.2932,0.0,0.0,0.0,1.2037,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6818-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6819-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6548,0.0,0.0,0.0,0.0,0.0,0.0,1.2897,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6819-5p,0.4526,0.3854,0.0,0.0,0.0,0.1918,0.0,0.2746,0.2218,0.0,0.9702,0.0,0.4295,1.5112,0.6019,1.3108,1.0542,0.0,0.5346,1.0118,0.5876,2.5381
hsa-miR-6820-3p,0.0,0.0,0.0,0.3025,0.0,0.0,0.0,0.9155,0.0,0.0,0.0,0.0,0.9664,0.9067,0.0,0.0,0.0,0.0,0.0,0.0,0.235,0.0
hsa-miR-6820-5p,0.0,0.0,0.3386,0.0,0.0,0.0,0.284,0.0,0.0,0.0,0.0,0.0,1.2886,1.0075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6821-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6821-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6822-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6822-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6823-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6823-5p,0.0,0.0,0.0,0.5042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7658,0.0,0.0,0.0,0.0,0.0,0.0,0.5346,0.0,1.5278,0.0
hsa-miR-6824-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6824-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3282,0.0,0.0,0.0,0.0,0.0,0.0,0.8554,0.0,0.0,0.0
hsa-miR-6825-3p,0.0,0.0,0.0,0.0,1.4008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6825-5p,0.0,0.0,0.0,0.8067,0.0,0.0,0.0,0.0,2.9938,0.0,0.6174,0.0,0.6443,1.4105,0.0,1.815,0.0,0.0,1.0692,0.0,0.0,0.0
hsa-miR-6826-3p,0.0,0.0,1.8058,0.0,0.0,0.3836,0.1893,0.8239,0.0,0.732,0.6174,0.2188,0.3221,0.806,0.5159,0.4033,0.0,0.3653,0.3208,0.7083,0.9402,0.0
hsa-miR-6826-5p,0.0,0.0,0.0,0.0,1.5564,0.0,0.0,0.0,0.0,0.3137,0.9702,0.0,0.0,0.0,0.0,1.21,0.0,0.0,0.9623,0.0,0.0,0.0
hsa-miR-6827-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6827-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2646,0.0,0.6443,0.0,0.0,1.5125,0.0,0.0,0.0,0.5059,0.0,0.0
hsa-miR-6828-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6828-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6829-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6829-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3137,0.5292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5346,0.0,0.0,0.0
hsa-miR-6830-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6830-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6831-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6831-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6832-3p,0.0,0.0,0.4515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
